dt;x;y;s;d;d_dot;d_dotdot;yaw;d_yaw;v_ms;a;jerk;FSM;mode;
0.11;1173.27;1185.93;397.32;6.30;-0.19;-1.11;0.06;0.00;18.48;-1.85;2.46;KeepLane;1
0.11;1175.12;1186.05;399.18;6.28;-0.21;-0.18;0.06;0.00;18.99;4.56;2.71;KeepLane;1
0.11;1177.36;1186.18;401.42;6.24;-0.26;-0.46;0.06;0.00;18.69;-2.60;2.85;KeepLane;1
0.14;1179.99;1186.34;404.05;6.21;-0.27;-0.02;0.06;-0.00;19.39;5.02;2.86;KeepLane;1
0.21;1184.14;1186.59;408.22;6.16;-0.24;0.12;0.06;-0.00;18.93;-2.13;2.99;KeepLane;1
0.18;1187.18;1186.76;411.26;6.12;-0.19;0.31;0.06;-0.00;18.98;0.30;2.89;KeepLane;1
0.16;1190.61;1186.95;414.69;6.10;-0.18;0.05;0.05;-0.01;19.92;5.93;2.86;KeepLane;1
0.21;1194.44;1187.14;418.53;6.08;-0.08;0.47;0.04;-0.01;20.11;0.89;2.88;KeepLane;1
0.07;1195.99;1187.21;420.08;6.09;0.09;2.20;0.03;-0.01;19.61;-6.75;3.52;KeepLane;1
0.16;1199.09;1187.32;423.18;6.12;0.20;0.75;0.01;-0.02;20.11;3.15;3.32;KeepLane;1
0.12;1201.43;1187.36;425.52;6.18;0.55;2.98;6.24;6.24;20.06;-0.39;3.17;KeepLane;2
0.13;1203.74;1187.33;427.83;6.32;1.03;3.62;6.16;-0.09;19.15;-6.78;3.39;KeepLane;1
0.19;1207.58;1187.13;431.65;6.70;2.04;5.38;5.90;-0.26;23.16;21.48;5.28;KeepLane;2
0.13;1210.33;1186.52;434.46;7.42;5.68;28.84;5.54;-0.36;39.92;132.58;18.04;KeepLane;2
0.19;1212.98;1185.68;437.08;8.35;4.87;-4.27;6.21;0.67;15.82;-126.31;30.46;KeepLane;2
0.24;1217.38;1186.49;441.51;7.68;-2.80;-32.09;0.32;-5.88;19.53;15.51;31.98;KeepLane;2
0.17;1220.27;1187.30;444.43;6.97;-4.15;-7.91;0.23;-0.09;18.78;-4.33;31.82;KeepLane;2
0.09;1222.11;1187.69;446.28;6.65;-3.42;7.79;0.19;-0.05;18.80;0.16;31.74;KeepLane;2
0.15;1224.70;1188.10;448.88;6.32;-2.21;8.25;0.14;-0.05;18.78;-0.15;31.08;KeepLane;2
0.13;1227.30;1188.39;451.49;6.12;-1.57;4.89;0.10;-0.04;18.68;-0.72;30.84;KeepLane;0
0.13;1229.92;1188.59;454.11;6.00;-0.86;5.42;0.06;-0.03;18.74;0.42;30.84;KeepLane;2
0.21;1233.65;1188.75;457.85;5.97;-0.16;3.32;0.03;-0.03;18.66;-0.38;30.20;KeepLane;0
0.19;1237.39;1188.81;461.98;5.93;-0.24;-0.40;0.00;-0.02;18.70;0.22;28.08;KeepLane;0
0.15;1240.38;1188.80;464.97;5.84;-0.53;-1.92;6.27;6.27;18.70;-0.03;14.82;KeepLane;2
0.20;1244.10;1188.72;468.69;5.80;-0.22;1.54;6.26;-0.01;18.60;-0.47;2.24;KeepLane;1
0.17;1247.09;1188.63;471.68;5.79;-0.05;1.05;6.25;-0.01;18.66;0.35;0.72;KeepLane;1
0.19;1250.84;1188.49;475.44;5.81;0.09;0.73;6.24;-0.01;18.77;0.54;0.34;KeepLane;1
0.08;1252.35;1188.43;476.95;5.82;0.18;1.03;6.24;-0.00;19.22;5.81;0.91;KeepLane;1
0.11;1254.63;1188.33;479.23;5.85;0.25;0.63;6.24;-0.00;19.53;2.78;1.17;KeepLane;1
0.21;1258.45;1188.15;483.05;5.91;0.27;0.10;6.24;0.00;19.12;-1.94;1.29;KeepLane;1
0.08;1259.97;1188.09;484.58;5.93;0.24;-0.29;6.24;0.00;19.07;-0.64;1.32;KeepLane;1
0.10;1261.90;1188.01;486.50;5.95;0.20;-0.41;6.24;0.00;19.27;1.97;1.48;KeepLane;1
0.13;1264.62;1187.90;489.22;5.97;0.16;-0.36;6.25;0.00;20.01;5.68;2.02;KeepLane;1
